sym,tf,signal,dt,o,h,l,c,body,atr,f1,f2,f3,f5
ES,1h,bull (close==high),2022-11-17 19:00:00,4809.0,4814.75,4807.75,4814.75,0.8214285714285714,17.982142857142858,-2.25,-3.25,-1.0,-7.0
ES,1h,bull (close==high),2022-11-21 00:00:00,4818.0,4818.75,4814.0,4818.75,0.15789473684210525,11.785714285714286,-5.0,-9.0,-8.25,-10.75
ES,1h,bull (close==high),2022-11-22 21:00:00,4863.5,4865.0,4861.25,4865.0,0.4,9.267857142857142,-1.75,-2.0,0.75,5.0
ES,1h,bull (close==high),2022-11-23 06:00:00,4869.5,4871.75,4866.0,4871.75,0.391304347826087,5.482142857142857,-0.25,-9.5,7.75,-2.75
ES,1h,bull (close==high),2022-11-24 05:00:00,4899.75,4904.0,4899.0,4904.0,0.85,4.732142857142857,-0.5,-6.75,-4.75,-2.0
ES,1h,bull (close==high),2022-11-24 08:00:00,4897.25,4899.25,4893.75,4899.25,0.36363636363636365,4.339285714285714,0.0,2.75,1.25,0.0
ES,1h,bull (close==high),2022-11-24 10:00:00,4899.25,4902.0,4899.0,4902.0,0.9166666666666666,4.5,-1.5,-3.25,-2.75,-4.5
ES,1h,bull (close==high),2022-11-24 22:00:00,4896.75,4897.5,4895.5,4897.5,0.375,4.321428571428571,0.75,-0.75,1.75,-2.0
ES,1h,bull (close==high),2022-11-25 01:00:00,4896.75,4899.25,4895.75,4899.25,0.7142857142857143,4.035714285714286,-2.75,-3.75,-9.0,-7.0
ES,1h,bull (close==high),2022-12-01 07:00:00,4934.75,4942.0,4933.25,4942.0,0.8285714285714286,7.178571428571429,8.0,12.25,-3.5,-6.25
ES,1h,bull (close==high),2022-12-02 04:00:00,4934.0,4937.75,4930.75,4937.75,0.5357142857142857,6.767857142857143,-0.5,-5.0,-1.75,-45.0
ES,1h,bull (close==high),2022-12-28 01:00:00,4679.0,4687.0,4678.0,4687.0,0.8888888888888888,9.125,2.75,-3.25,-6.0,2.25
ES,1h,bull (close==high),2022-12-28 23:00:00,4632.75,4635.75,4632.0,4635.75,0.8,13.803571428571429,-2.75,-1.25,1.25,9.0
ES,1h,bull (close==high),2022-12-29 05:00:00,4644.5,4646.5,4641.25,4646.5,0.38095238095238093,6.517857142857143,1.0,0.5,12.25,46.75
ES,1h,bull (close==high),2022-12-30 04:00:00,4673.25,4680.75,4672.0,4680.75,0.8571428571428571,6.5,2.75,-0.75,-8.25,-15.0
ES,1h,bull (close==high),2023-01-18 21:00:00,4763.0,4766.0,4760.75,4766.0,0.5714285714285714,14.571428571428571,-2.25,-1.25,-3.75,-5.5
ES,1h,bull (close==high),2023-01-23 23:00:00,4858.5,4860.5,4857.75,4860.5,0.7272727272727273,13.196428571428571,0.0,0.25,-3.0,-7.25
ES,1h,bull (close==high),2023-02-06 18:00:00,4947.0,4953.25,4946.75,4953.25,0.9615384615384616,12.678571428571429,3.25,5.75,4.75,-3.0
ES,1h,bull (close==high),2023-02-07 21:00:00,4993.0,4995.75,4992.75,4995.75,0.9166666666666666,22.142857142857142,2.75,3.0,6.0,-0.75
ES,1h,bull (close==high),2023-02-09 16:00:00,4915.5,4921.25,4913.75,4921.25,0.7666666666666667,15.25,-3.75,-7.5,-4.75,-12.5
ES,1h,bull (close==high),2023-02-10 12:00:00,4905.75,4912.5,4895.75,4912.5,0.40298507462686567,12.767857142857142,-1.75,5.25,10.75,0.0
ES,1h,bull (close==high),2023-02-13 13:00:00,4965.0,4971.25,4959.5,4971.25,0.5319148936170213,10.107142857142858,-10.5,-0.5,1.75,-2.25
ES,1h,bull (close==high),2023-02-15 13:00:00,4957.25,4972.0,4953.75,4972.0,0.8082191780821918,12.696428571428571,-5.75,9.75,11.0,14.25
ES,1h,bull (close==high),2023-02-21 21:00:00,4836.0,4839.25,4834.75,4839.25,0.7222222222222222,10.107142857142858,-0.25,-1.75,-3.0,-4.0
ES,1h,bull (close==high),2023-02-22 20:00:00,4834.25,4840.0,4832.75,4840.0,0.7931034482758621,13.482142857142858,1.25,0.5,2.0,-1.25
ES,1h,bull (close==high),2023-02-22 23:00:00,4840.5,4842.0,4839.5,4842.0,0.6,11.482142857142858,-2.5,-3.25,-4.0,-3.25
ES,1h,bull (close==high),2023-02-23 06:00:00,4838.5,4843.0,4835.25,4843.0,0.5806451612903226,5.857142857142857,0.0,-1.5,11.0,-42.75
ES,1h,bull (close==high),2023-03-06 01:00:00,4879.0,4880.5,4877.0,4880.5,0.42857142857142855,8.339285714285714,-2.75,-2.75,-8.0,-12.25
ES,1h,bull (close==high),2023-03-06 07:00:00,4868.0,4875.5,4867.75,4875.5,0.967741935483871,7.214285714285714,7.0,13.25,22.0,14.0
ES,1h,bull (close==high),2023-03-06 20:00:00,4877.75,4884.5,4876.75,4884.5,0.8709677419354839,10.392857142857142,-2.75,-0.25,-0.25,-3.5
ES,1h,bull (close==high),2023-03-06 22:04:00,4881.75,4884.25,4881.5,4884.25,0.9090909090909091,9.696428571428571,0.0,-1.5,-3.25,-2.0
ES,1h,bull (close==high),2023-03-08 23:00:00,4812.0,4813.25,4810.75,4813.25,0.5,12.267857142857142,1.5,2.25,-1.0,-10.25
ES,1h,bull (close==high),2023-03-28 23:00:00,4802.5,4804.0,4800.75,4804.0,0.46153846153846156,9.410714285714286,2.25,11.25,10.0,17.5
ES,1h,bull (close==high),2023-03-29 01:00:00,4806.5,4815.25,4805.5,4815.25,0.8974358974358975,8.214285714285714,-1.25,3.5,6.25,6.25
ES,1h,bull (close==high),2023-03-30 01:00:00,4843.75,4852.25,4843.0,4852.25,0.918918918918919,7.196428571428571,-0.25,4.25,6.75,15.0
ES,1h,bull (close==high),2023-04-03 02:00:00,4911.0,4917.5,4908.75,4917.5,0.7428571428571429,7.928571428571429,4.25,-1.25,1.25,2.75
ES,1h,bull (close==high),2023-04-07 04:00:00,4911.25,4914.5,4911.25,4914.5,1.0,3.1607142857142856,0.25,1.0,-1.75,12.75
ES,1h,bull (close==high),2023-04-07 06:00:00,4914.75,4915.5,4914.25,4915.5,0.6,2.3392857142857144,-2.75,8.0,11.75,5.25
ES,1h,bull (close==high),2023-04-10 03:00:00,4913.25,4916.0,4912.5,4916.0,0.7857142857142857,5.482142857142857,1.75,3.0,2.5,-22.5
ES,1h,bull (close==high),2023-04-10 04:00:00,4915.75,4917.75,4914.75,4917.75,0.6666666666666666,5.607142857142857,1.25,0.75,-7.5,-30.5
ES,1h,bull (close==high),2023-04-20 20:00:00,4937.0,4943.0,4936.0,4943.0,0.8571428571428571,9.928571428571429,-2.5,-3.5,-2.25,-5.75
ES,1h,bull (close==high),2023-04-25 22:00:00,4899.25,4900.75,4897.5,4900.75,0.46153846153846156,10.267857142857142,-5.5,-4.25,-0.5,-8.75
ES,1h,bull (close==high),2023-05-01 22:00:00,4966.75,4968.0,4964.75,4968.0,0.38461538461538464,9.357142857142858,2.0,2.0,2.5,0.0
ES,1h,bull (close==high),2023-05-01 23:00:00,4968.0,4970.0,4967.75,4970.0,0.8888888888888888,9.107142857142858,0.0,0.5,3.75,-4.75
ES,1h,bull (close==high),2023-05-03 12:00:00,4928.5,4935.0,4924.0,4935.0,0.5909090909090909,7.892857142857143,0.25,0.75,-41.75,-59.75
ES,1h,bull (close==high),2023-05-08 05:00:00,4936.5,4940.0,4936.0,4940.0,0.875,5.732142857142857,2.0,3.75,2.25,-5.5
ES,1h,bull (close==high),2023-05-12 00:00:00,4935.0,4939.0,4934.75,4939.0,0.9411764705882353,8.125,-1.5,-2.0,1.25,6.25
ES,1h,bull (close==high),2023-05-16 22:00:00,4916.75,4919.5,4916.5,4919.5,0.9166666666666666,8.928571428571429,-3.25,-2.5,-4.5,-6.0
ES,1h,bull (close==high),2023-05-17 19:00:00,4955.0,4955.75,4953.75,4955.75,0.375,10.178571428571429,-2.0,-3.0,0.25,-0.25
ES,1h,bull (close==high),2023-05-18 22:00:00,5002.25,5007.0,5001.25,5007.0,0.8260869565217391,13.089285714285714,-2.75,-3.25,-5.0,-4.75
ES,1h,bull (close==high),2023-05-25 20:00:00,4938.5,4940.25,4936.75,4940.25,0.5,13.107142857142858,-1.5,-3.25,-3.25,-1.25
ES,1h,bull (close==high),2023-05-29 00:00:00,5007.75,5010.5,5007.25,5010.5,0.8461538461538461,10.517857142857142,2.25,6.75,2.0,-0.75
ES,1h,bull (close==high),2023-06-01 13:00:00,5013.0,5017.0,5008.75,5017.0,0.48484848484848486,9.607142857142858,3.5,-3.25,0.5,-1.0
ES,1h,bull (close==high),2023-06-02 03:00:00,5025.0,5028.25,5022.5,5028.25,0.5652173913043478,5.571428571428571,2.75,5.0,6.25,6.25
ES,1h,bull (close==high),2023-06-02 10:00:00,5039.5,5064.25,5034.75,5064.25,0.8389830508474576,9.089285714285714,5.75,12.0,13.0,9.5
ES,1h,bull (close==high),2023-06-08 22:00:00,5080.25,5080.75,5079.0,5080.75,0.2857142857142857,7.839285714285714,1.0,-1.5,1.0,-3.75
ES,1h,bull (close==high),2023-06-09 08:00:00,5083.75,5088.5,5083.25,5088.5,0.9047619047619048,4.321428571428571,13.5,15.0,-1.25,10.0
ES,1h,bull (close==high),2023-06-21 00:00:00,5177.25,5179.25,5177.0,5179.25,0.8888888888888888,8.107142857142858,-3.75,-8.75,-6.0,-2.25
ES,1h,bull (close==high),2023-06-26 18:00:00,5118.75,5120.0,5116.5,5120.0,0.35714285714285715,10.964285714285714,2.25,-1.0,2.25,1.75
ES,1h,bull (close==high),2023-06-26 19:00:00,5120.0,5122.25,5119.75,5122.25,0.9,10.482142857142858,-3.25,0.0,0.0,1.0
ES,1h,bull (close==high),2023-06-29 14:00:00,5168.25,5171.5,5161.0,5171.5,0.30952380952380953,9.410714285714286,7.25,7.25,7.25,6.75
ES,1h,bull (close==high),2023-07-04 02:00:00,5234.0,5235.25,5232.5,5235.25,0.45454545454545453,4.196428571428571,0.5,-3.75,-2.25,-2.25
ES,1h,bull (close==high),2023-07-04 20:00:00,5232.25,5234.0,5230.75,5234.0,0.5384615384615384,3.0,1.0,-1.5,-2.0,-2.75
ES,1h,bull (close==high),2023-07-10 06:00:00,5168.0,5172.75,5166.0,5172.75,0.7037037037037037,7.392857142857143,5.25,1.75,9.5,2.75
ES,1h,bull (close==high),2023-07-10 19:00:00,5188.5,5189.0,5186.25,5189.0,0.18181818181818182,8.392857142857142,1.25,-1.25,1.5,1.0
ES,1h,bull (close==high),2023-07-11 22:00:00,5214.0,5218.25,5214.0,5218.25,1.0,8.75,-0.5,1.25,0.75,4.25
ES,1h,bull (close==high),2023-07-13 14:00:00,5277.0,5283.25,5276.5,5283.25,0.9259259259259259,6.25,3.25,-0.75,1.0,-4.25
ES,1h,bull (close==high),2023-07-14 01:00:00,5283.5,5285.5,5281.75,5285.5,0.5333333333333333,5.25,-5.75,-1.0,-2.25,3.25
ES,1h,bull (close==high),2023-07-17 02:00:00,5276.5,5276.75,5274.5,5276.75,0.1111111111111111,5.392857142857143,3.5,1.5,-3.5,-3.5
ES,1h,bull (close==high),2023-07-18 00:00:00,5292.5,5293.75,5291.75,5293.75,0.625,5.267857142857143,1.75,1.0,2.0,3.5
ES,1h,bull (close==high),2023-07-19 06:00:00,5333.25,5333.75,5331.25,5333.75,0.2,3.392857142857143,-3.75,-1.25,14.25,14.25
ES,1h,bull (close==high),2023-07-24 23:00:00,5325.25,5325.75,5324.25,5325.75,0.3333333333333333,7.089285714285714,0.0,2.0,5.5,8.0
ES,1h,bull (close==high),2023-07-26 20:00:00,5340.0,5344.0,5337.25,5344.0,0.5925925925925926,10.875,2.75,5.25,6.0,7.25
ES,1h,bull (close==high),2023-07-31 06:00:00,5351.25,5354.5,5350.0,5354.5,0.7222222222222222,6.125,2.75,6.0,-4.25,-5.0
ES,1h,bull (close==high),2023-07-31 07:00:00,5354.25,5357.25,5353.75,5357.25,0.8571428571428571,6.160714285714286,3.25,-7.0,-1.75,-10.75
ES,1h,bull (close==high),2023-07-31 20:00:00,5358.75,5362.0,5358.0,5362.0,0.8125,8.071428571428571,1.5,-1.0,-1.75,-3.0
ES,1h,bull (close==high),2023-08-02 06:00:00,5309.25,5322.5,5309.0,5322.5,0.9814814814814815,9.321428571428571,-1.25,-8.0,-14.75,-41.75
ES,1h,bull (close==high),2023-08-08 22:00:00,5264.75,5266.5,5263.25,5266.5,0.5384615384615384,9.553571428571429,-2.75,-1.0,0.5,6.0
ES,1h,bull (close==high),2023-08-10 01:00:00,5244.0,5246.5,5241.0,5246.5,0.45454545454545453,10.517857142857142,-1.5,8.75,7.5,5.25
ES,1h,bull (close==high),2023-08-14 23:00:00,5255.0,5258.0,5254.75,5258.0,0.9230769230769231,9.392857142857142,-0.75,-2.5,-8.0,-24.25
ES,1h,bull (close==high),2023-08-16 21:00:00,5157.75,5159.75,5152.5,5159.75,0.27586206896551724,12.5,2.25,6.25,5.0,8.75
ES,1h,bull (close==high),2023-08-21 09:00:00,5137.75,5149.75,5133.5,5149.75,0.7384615384615385,8.464285714285714,-20.25,-31.25,-14.25,2.75
ES,1h,bull (close==high),2023-08-28 00:00:00,5158.75,5160.75,5158.75,5160.75,1.0,16.196428571428573,5.0,3.5,0.25,3.25
ES,1h,bull (close==high),2023-08-28 22:00:00,5183.5,5187.0,5183.25,5187.0,0.9333333333333333,11.232142857142858,1.0,0.5,4.5,-3.5
ES,1h,bull (close==high),2023-08-31 23:00:00,5262.5,5263.5,5262.0,5263.5,0.6666666666666666,8.285714285714286,1.25,-0.75,-2.25,4.5
ES,1h,bull (close==high),2023-09-03 22:00:00,5263.5,5267.0,5262.5,5267.0,0.7777777777777778,11.142857142857142,-2.0,-1.75,1.0,4.0
ES,1h,bull (close==high),2023-09-11 00:00:00,5207.5,5213.0,5207.5,5213.0,1.0,7.607142857142857,4.5,5.25,10.5,10.25
ES,1h,bull (close==high),2023-09-11 05:00:00,5218.25,5223.25,5218.0,5223.25,0.9523809523809523,5.589285714285714,1.0,-1.0,5.5,-5.25
ES,1h,bull (close==high),2023-09-11 22:00:00,5225.75,5229.0,5225.0,5229.0,0.8125,7.482142857142857,1.5,-0.75,0.0,-5.75
ES,1h,bull (close==high),2023-09-13 02:00:00,5201.75,5205.25,5198.75,5205.25,0.5384615384615384,6.482142857142857,2.25,-2.75,0.5,3.0
